CRIMEID,CCN,REPORTDATE,ADDRESS,WARD,LATITUDE,LONGITUDE,location_error_type,severity_score,NEARESTINTSTREETNAME,OFFINTERSECTION,INTAPPROACHDIRECTION,candidate_rank,recovered_nearestintkey,recovered_intersection_name,candidate_street_1,candidate_street_2,matched_distance_m,both_street_score,v3_rerank_score,recovery_confidence
59422259273,24145616,2024-09-20 21:00:00+00:00,4400 MASSACHUSETTS AVENUE NW,WARD 3,38.938827,-77.088629,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,d4bfdaed6bf7439ac1dfba88b22ca252,MASSACHUSETTS AVENUE NW AND WARD CIRCLE NW,MASSACHUSETTS AVENUE NW,WARD CIRCLE NW,220.3397665228316,2,-20.33976652283161,LOW
59427281535,24142386,2024-09-15 11:59:00+00:00,1 U STREET NW,WARD 5,38.91714,-77.009179,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,a0929973fb42f46874c6f5029f6b9897,NORTH CAPITOL STREET NW AND U STREET NW,NORTH CAPITOL STREET NW,U STREET NW,15.897617656275283,2,184.1023823437247,LOW
59450086965,24145840,2024-09-21 04:45:00+00:00,950 PENNSYLVANIA AVENUE NW,WARD 2,38.893646,-77.025048,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,5c715297f98fe77df73fde8ed1dfc505,9TH STREET NW AND PENNSYLVANIA AVENUE NW,9TH STREET NW,PENNSYLVANIA AVENUE NW,96.32474488478593,2,103.67525511521407,LOW
59450948999,24145784,2024-09-21 02:09:00+00:00,"INTERSTATE 395 INTERSTATE BN
WASHINGTON,",WARD 2,38.88474,-77.012674,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,2d0544fbbe465b1f7cfab768367db7bf,INTERSTATE 395 SOUTHBOUND AND RAMP TO INTERSTATE 395 NORTHBOUND,INTERSTATE 395,INTERSTATE 395,0.0507608470828993,7,699.9492391529171,HIGH
59455987280,24126506,2024-08-18 00:00:00+00:00,"H STREET NW
WASHINGTON,",WARD 2,38.899813,-77.021647,BLOCKKEY_ERROR,3.0,7TH ST NW,23.2,EAST,1,8cb36f025ba8390a745dc7a4693dc976,H STREET NW AND 7TH STREET NW,H STREET NW,7TH STREET NW,23.142942827521487,9,876.8570571724786,HIGH
59480558274,24145985,2024-09-21 13:30:00+00:00,5700 CONNECTICUT AVENUE NW,WARD 3,38.966015,-77.076564,INTERSECTING_ROUTE_ERROR,1.0,,13.65,NORTH,1,c8e9888c7076b91de2b43fda3d1bb584,NORTHAMPTON STREET NW AND CONNECTICUT AVENUE NW,NORTHAMPTON STREET NW,CONNECTICUT AVENUE NW,27.124457356136517,2,172.87554264386347,LOW
59481093102,24146023,2024-09-21 15:15:00+00:00,2501 NORTH CAPITOL STREET NE,WARD 5,38.922525,-77.00873,BLOCKKEY_ERROR,3.0,CHANNING ST NW,17.27,NORTH,1,06003923d78662f546c82feecc556cd8,CHANNING STREET NW AND NORTH CAPITOL STREET,CHANNING STREET NW,NORTH CAPITOL STREET,31.954430597073173,7,668.0455694029268,HIGH
59485258779,24146056,2024-09-21 19:49:00+00:00,"G STREET NW & 9TH STREET NW
WASHINGTON,",WARD 2,38.898447,-77.02396,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,edb798bb26c65165d313cb6fa4ba02bd,G STREET NW AND 9TH STREET NW,G STREET NW,9TH STREET NW,0.4355495274150583,7,699.5644504725849,HIGH
59488170398,24146070,2024-09-19 11:45:00+00:00,4600 SHEPHERD PARKWAY SW,WARD 8,38.820565,-77.016339,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,03c1e994017a2f976f9557e40d2681aa,PERIMETER NORTH ROAD SW AND OVERLOOK AVENUE SW,PERIMETER NORTH ROAD SW,OVERLOOK AVENUE SW,111.4815868413598,0,-111.4815868413598,LOW
59488635946,24146068,2024-09-21 16:39:00+00:00,2700 GOOD HOPE ROAD SE,WARD 7,38.861508,-76.969312,BLOCKKEY_ERROR,9.0,25TH ST SE,23.99,EAST,1,864fd4818301eb3bb97f72539f54dfe4,MARION BARRY AVENUE SE AND 25TH STREET SE,MARION BARRY AVENUE SE,25TH STREET SE,32.16608281931938,2,167.83391718068063,LOW
59503528275,24146167,2024-09-20 22:00:00+00:00,2801 QUEBEC STREET NW,WARD 3,38.937313,-77.055957,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,a09b54513196b69d4500fcf0f10c2e64,PORTER STREET NW AND QUEBEC STREET NW,PORTER STREET NW,QUEBEC STREET NW,249.46972447349347,2,-49.46972447349347,LOW
59505986949,24146218,2024-09-22 20:20:00+00:00,1700 NORTH CAPITOL STREET NW,WARD 5,38.912599,-77.009403,BLOCKKEY_ERROR,1.0,R ST NW,20.6,NORTH,1,4925dee2c9dfeacae1ba95f0ae30f5bc,R STREET NE AND NORTH CAPITOL STREET,R STREET NE,NORTH CAPITOL STREET,30.662560274331124,2,169.33743972566887,LOW
59506883384,24146119,2024-09-21 18:32:00+00:00,1432 NEW JERSEY AVENUE NW,WARD 2,38.909641,-77.016551,BLOCKKEY_ERROR,1.0,Q ST NW,188.22,SOUTH,1,cdf0bbf982f932070b6b69c508737956,NEW JERSEY AVENUE NW AND P STREET NW,NEW JERSEY AVENUE NW,P STREET NW,22.131038619391923,2,177.86896138060808,LOW
59508129405,24146282,2024-09-22 23:30:00+00:00,51 G STREET SW,WARD 6,38.88166,-77.011504,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,f101f81c54362f25118616b31ee67ef6,INTERSTATE 395 SOUTHBOUND AND RAMP TO SOUTH CAPITOL STREET SOUTHBOUND,INTERSTATE 395,SOUTH CAPITOL STREET,57.307407941193404,0,-57.307407941193404,LOW
59509097233,24146462,2024-09-22 09:07:00+00:00,"INTERSTATE 395 INTERSTATE BN
WASHINGTON,",WARD 2,38.892039,-77.014238,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,5,aeeb20e1dad89bfb105064563a60c1ac,INTERSTATE 395 SOUTHBOUND AND RAMP FROM D STREET NW,INTERSTATE 395,D STREET NW,146.0511917944961,2,53.948808205503894,LOW
59509669755,24146503,2024-09-19 13:30:00+00:00,915 OHIO DRIVE SW,WARD 2,38.879302,-77.031464,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,2,9762237a1786a46195b2c839b7adcf70,INTERSTATE 395 SOUTHBOUND AND RAMP TO OHIO DRIVE SW,INTERSTATE 395,OHIO DRIVE SW,74.47544374082281,2,125.52455625917719,LOW
59512991951,24146739,2024-09-20 20:11:00+00:00,2339 SHERIDAN ROAD SE,WARD 8,38.853568,-76.983215,INTERSECTING_ROUTE_ERROR,1.0,,19.01,NORTHEAST,1,a5c0bf205c22fb999c8dfa52a3b7ff36,SHERIDAN ROAD SE AND STANTON ROAD SE,SHERIDAN ROAD SE,STANTON ROAD SE,19.021790081547866,2,180.97820991845214,LOW
59514726832,24146913,2024-09-22 14:05:00+00:00,1744 D STREET NE,WARD 6,38.894958,-76.978996,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,e64657e0dfe697034681d34b01fd4367,18TH STREET NE AND D STREET NE,18TH STREET NE,D STREET NE,19.99262236428521,2,180.0073776357148,LOW
59518632411,24146513,2024-09-20 08:50:00+00:00,"INTERSTATE 395 INTERSTATE BN
WASHINGTON,",WARD 2,38.88474,-77.012674,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,2d0544fbbe465b1f7cfab768367db7bf,INTERSTATE 395 SOUTHBOUND AND RAMP TO INTERSTATE 395 NORTHBOUND,INTERSTATE 395,INTERSTATE 395,0.0507608470828993,7,699.9492391529171,HIGH
59524296596,24147313,2024-09-23 17:25:00+00:00,1202 MISSISSIPPI AVENUE SE,WARD 8,38.839746,-76.989097,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,77e71859031d6acf962dd23d3393f1cd,13TH STREET SE AND MISSISSIPPI AVENUE SE,13TH STREET SE,MISSISSIPPI AVENUE SE,52.082770183983286,2,147.91722981601671,LOW
59527779265,24147374,2024-09-20 22:00:00+00:00,"INTERSTATE 66 INTERSTATE BN
WASHINGTON,",WARD 2,38.892152,-77.060291,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,156656e0cd410826895334eec0a7d814,INTERSTATE 66 WESTBOUND AND RAMP TO GEORGE WASHINGTON PARKWAY NORTHBOUND,INTERSTATE 66,INTERSTATE 66,197.80805630509602,7,502.191943694904,LOW
59528428346,24147424,2024-09-23 21:10:00+00:00,5612 NORTH CAPITOL STREET NW,WARD 4,38.958201,-77.009637,BLOCKKEY_ERROR,6.0,MADISON ST NW,58.39,SOUTH,1,abaaa4bd6acc2a59981dbd430fa3e636,MADISON STREET NW AND NORTH CAPITOL STREET,MADISON STREET NW,NORTH CAPITOL STREET,77.79598753126506,7,622.204012468735,MEDIUM
59531534506,24147516,2024-09-23 23:30:00+00:00,1542 NORTH CAPITOL STREET NW,WARD 5,38.910885,-77.009249,BLOCKKEY_ERROR,1.0,FLORIDA AVE NW,4.41,SOUTH,1,879314a7991a6047f34407e379ba1e9e,NORTH CAPITOL STREET AND FLORIDA AVENUE NW,NORTH CAPITOL STREET,FLORIDA AVENUE NW,19.86168200744483,7,680.1383179925551,HIGH
59535681766,24147544,2024-09-24 01:00:00+00:00,1301 TAYLOR STREET NW,WARD 4,38.940982,-77.029704,INTERSECTING_ROUTE_ERROR,12.0,,0.0,EAST,1,d872e49a3678fc9fef0e53bc6ecf461a,13TH STREET NW AND TAYLOR STREET NW,13TH STREET NW,TAYLOR STREET NW,19.711031430044695,2,180.2889685699553,LOW
59536119465,24147587,2024-09-24 03:19:00+00:00,5820 6TH STREET NE,WARD 4,38.961036,-76.999097,BLOCKKEY_ERROR,3.0,OGLETHORPE ST NE,25.69,SOUTH,2,4b6887b5621383764b8136641749f467,6TH STREET NE AND OGLETHORPE STREET NE,6TH STREET NE,OGLETHORPE STREET NE,25.70756028659018,7,674.2924397134099,HIGH
59546854010,24147608,2024-09-24 05:30:00+00:00,"ANACOSTIA DRIVE SE
WASHINGTON,",WARD 8,38.865881,-76.992271,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,88b5ab1e5c7c1fd1939f267441d80063,RAILROAD AVENUE SE AND W STREET SE,RAILROAD AVENUE SE,W STREET SE,94.99017122431762,0,-94.99017122431762,LOW
59553483788,24147662,2024-09-24 11:25:00+00:00,1130 MARYLAND AVENUE NE,WARD 6,38.897552,-76.990249,BLOCKKEY_ERROR,3.0,11TH ST NE,118.46,NORTHEAST,1,676bc61752f433a4a68b785de90ae3ca,MARYLAND AVENUE NE AND F STREET NE,MARYLAND AVENUE NE,F STREET NE,21.084230722897853,2,178.91576927710216,LOW
59553564325,24147756,2024-09-22 18:15:00+00:00,3900 WISCONSIN AVENUE NW,WARD 3,38.940116,-77.07535,INTERSECTING_ROUTE_ERROR,1.0,,44.17,SOUTH,1,255b542bcd5fbbd60209fdeb3f23fbad,WISCONSIN AVENUE NW AND RODMAN STREET NW,WISCONSIN AVENUE NW,RODMAN STREET NW,69.0686198083788,2,130.9313801916212,LOW
59567363387,24147974,2024-09-24 20:12:00+00:00,4065 MINNESOTA AVENUE NE,WARD 7,38.896699,-76.947601,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,3e6fca0498042d8c5186f029a80a9675,MINNESOTA AVENUE NE AND GRANT STREET NE,MINNESOTA AVENUE NE,GRANT STREET NE,206.69901759741964,2,-6.69901759741964,LOW
59568264568,24147961,2024-09-24 19:30:00+00:00,3600 NEW YORK AVENUE NE,WARD 5,38.916986,-76.955572,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,aaeb49bd58aa9407e2fdf9cf02297f1c,NEW YORK AVENUE NE EASTBOUND AND RAMP FROM 36TH PLACE NE SOUTHBOUND,NEW YORK AVENUE NE,36TH PLACE NE,139.84232852376488,2,60.15767147623512,LOW
59578426062,24147996,2024-09-24 19:00:00+00:00,933 6TH STREET SW,WARD 6,38.877922,-77.021826,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,d9148c13109194c3a7940eb32fdaa22c,MAINE AVENUE SW AND RILEY STREET SW,MAINE AVENUE SW,RILEY STREET SW,1.0150755522980028,0,-1.0150755522980028,LOW
59579531564,24148008,2024-09-24 22:00:00+00:00,848 SOUTH CAPITOL STREET SE,WARD 6,38.880722,-77.008861,BLOCKKEY_ERROR,1.0,I ST SE,159.67,NORTH,1,3cd6d0547a03c6f561b413031efa70f1,SOUTH CAPITOL SOUTHBOUND AND RAMP FROM INTERSTATE 695 EASTBOUND,SOUTH CAPITOL STREET,INTERSTATE 695,53.543863046733435,2,146.45613695326657,LOW
59596934023,24148226,2024-09-25 04:38:00+00:00,3749 JAY STREET NE,WARD 7,38.903795,-76.948023,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,46facff1fc46219e79fac98f925f2e39,ANACOSTIA AVENUE NE AND HAYES STREET NE,ANACOSTIA AVENUE NE,HAYES STREET NE,192.84550263234223,0,-192.84550263234223,LOW
59599010833,24148222,2024-09-25 04:15:00+00:00,33 K STREET NW,WARD 6,38.902516,-77.010413,BLOCKKEY_ERROR,3.0,1ST TER NW,71.4,EAST,2,c09a7502eb3c653d3b65a6976dbbc809,K STREET NW AND 1ST TERRACE NW,K STREET NW,1ST TERRACE NW,71.2673792506898,7,628.7326207493102,HIGH
59604490215,24148276,2024-09-25 15:22:00+00:00,6001 NORTH DAKOTA AVENUE NW,WARD 4,38.96317,-77.011251,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,9216d166969fc03084ca188e06bc2194,PEABODY STREET NW AND NORTH DAKOTA AVENUE NW,PEABODY STREET NW,NORTH DAKOTA AVENUE NW,52.78300160120216,2,147.21699839879784,LOW
59609370487,24148388,2024-09-22 18:15:00+00:00,4040 MINNESOTA AVENUE NE,WARD 7,38.897128,-76.948578,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,5,3e6fca0498042d8c5186f029a80a9675,MINNESOTA AVENUE NE AND GRANT STREET NE,MINNESOTA AVENUE NE,GRANT STREET NE,221.82097758652702,2,-21.82097758652702,LOW
59611010206,24148397,2024-09-25 14:30:00+00:00,"INTERSTATE 395 INTERSTATE BN
WASHINGTON,",WARD 2,38.88474,-77.012674,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,2d0544fbbe465b1f7cfab768367db7bf,INTERSTATE 395 SOUTHBOUND AND RAMP TO INTERSTATE 395 NORTHBOUND,INTERSTATE 395,INTERSTATE 395,0.0507608470828993,7,699.9492391529171,HIGH
59612692218,24148382,2024-09-25 13:50:00+00:00,685 K STREET NW,WARD 2,38.902617,-77.021644,BLOCKKEY_ERROR,1.0,7TH ST NW,23.74,EAST,1,a61fbbe87065492828e2e7c69924cb96,7TH STREET NW AND K STREET NW,7TH STREET NW,K STREET NW,25.972746496477335,7,674.0272535035226,HIGH
59615693798,24148384,2024-09-25 14:15:00+00:00,"H STREET NW
WASHINGTON,",WARD 2,38.899813,-77.021647,BLOCKKEY_ERROR,1.0,7TH ST NW,23.2,EAST,1,8cb36f025ba8390a745dc7a4693dc976,H STREET NW AND 7TH STREET NW,H STREET NW,7TH STREET NW,23.142942827521487,9,876.8570571724786,HIGH
59616431891,24140601,2024-09-11 14:30:00+00:00,1334 FORT STEVENS DRIVE NW,WARD 4,38.963616,-77.031263,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,3,6d9fdd01db23884433e7749bcc41fb62,13TH PLACE NW AND FORT STEVENS DRIVE NW,13TH PLACE NW,FORT STEVENS DRIVE NW,109.89067839472979,2,90.10932160527021,LOW
59616897487,24148477,2024-09-25 17:50:00+00:00,510 4TH STREET NW,WARD 6,38.896716,-77.016825,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,465eb0480579f45570e75a81203713a3,4TH STREET NW AND E STREET NW,4TH STREET NW,E STREET NW,85.62462410473056,2,114.37537589526944,LOW
59617401007,24146764,2024-09-22 20:05:00+00:00,1317 KENYON STREET NW,WARD 1,38.929657,-77.030392,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,8d13c2dd74d58f2943f9cfae293e4378,13TH STREET NW AND KENYON STREET NW,13TH STREET NW,KENYON STREET NW,59.091915235063475,2,140.90808476493652,LOW
59617572219,24142676,2024-09-16 04:00:00+00:00,1700 MARYLAND AVENUE NE,WARD 5,38.902508,-76.97874,BLOCKKEY_ERROR,1.0,17TH ST NE,41.01,NORTHEAST,4,910d9bb8eece0e3164635f1fb5553bfa,17TH STREET NE AND MARYLAND AVENUE NE,17TH STREET NE,MARYLAND AVENUE NE,68.30528661306512,7,631.6947133869348,HIGH
59619044128,24148732,2024-09-25 23:33:00+00:00,111 MICHIGAN AVENUE NW,WARD 5,38.927761,-77.013752,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,2,c6379d468f54825a753af32b9f76e3d5,MICHIGAN AVENUE NW AND MICHIGAN AVENUE NW,MICHIGAN AVENUE NW,MICHIGAN AVENUE NW,260.4257012223346,7,439.5742987776654,LOW
59619153678,24148635,2024-09-25 20:30:00+00:00,1375 MARYLAND AVENUE NE,WARD 6,38.898915,-76.985774,BLOCKKEY_ERROR,3.0,ELLIOTT ST NE,32.96,NORTHEAST,2,002262425ca7ce7bd1a2cf21d5510024,14TH STREET NE AND MARYLAND AVENUE NE,14TH STREET NE,MARYLAND AVENUE NE,46.7894405933027,2,153.2105594066973,LOW
59624422966,24148914,2024-09-26 12:00:00+00:00,4103 BENNING ROAD NE,WARD 7,38.892686,-76.94332,FAR_FROM_CENTERLINE,9.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,c726219d385c08b013e04c1f71e46954,42ND STREET NE AND BENNING ROAD NE,42ND STREET NE,BENNING ROAD NE,67.50618182257199,2,132.493818177428,LOW
59625340234,24148958,2024-09-26 17:30:00+00:00,1500 9TH STREET NW,WARD 2,38.90991,-77.024567,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,2,26a011133ca0da333a8bbdda24e8e293,9TH STREET NW AND P STREET NW,9TH STREET NW,P STREET NW,59.42257182071999,2,140.57742817928002,LOW
59629857700,24148878,2024-09-26 14:00:00+00:00,1400 RHODE ISLAND AVENUE NW,WARD 2,38.908689,-77.032378,FAR_FROM_CENTERLINE,3.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,da71c49f15e7dee01794bd68040916e4,14TH STREET NW AND RHODE ISLAND AVENUE NW,14TH STREET NW,RHODE ISLAND AVENUE NW,40.617156414583,2,159.382843585417,LOW
59632466301,24149154,2024-09-23 19:55:00+00:00,"INTERSTATE 395 INTERSTATE BN
WASHINGTON,",WARD 6,38.895426,-77.014071,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,86c13e1aeb79d6cb287329c3f3b995ed,INTERSTATE 395 NORTHBOUND AND RAMP TO 2ND STREET NW NORTHBOUND,INTERSTATE 395,2ND STREET NW,0.03755803801831105,2,199.96244196198168,LOW
59633243603,24149167,2024-09-26 19:00:00+00:00,"ANACOSTIA DRIVE SE
WASHINGTON,",WARD 8,38.865881,-76.992271,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,88b5ab1e5c7c1fd1939f267441d80063,RAILROAD AVENUE SE AND W STREET SE,RAILROAD AVENUE SE,W STREET SE,94.99017122431762,0,-94.99017122431762,LOW
59634584925,24149254,2024-09-26 20:49:00+00:00,"JOHN MCCORMACK ROAD NE
WASHINGTON,",WARD 5,38.941318,-76.998144,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,dad49131e5e30b8b9f32a554d5b278ce,JOHN MCCORMACK ROAD NE AND RAMP TO TAYLOR STREET NE,JOHN MCCORMACK ROAD NE,TAYLOR STREET NE,14.67374084021936,2,185.32625915978065,LOW
59635198737,24149314,2024-09-26 22:32:00+00:00,1500 NORTH CAPITOL STREET NW,WARD 5,38.90964,-77.009309,BLOCKKEY_ERROR,1.0,P ST NW,17.03,NORTH,1,5e611998d1935f1ba9666c6ae6b52ee9,NORTH CAPITOL STREET AND P STREET NE,NORTH CAPITOL STREET,P STREET NE,22.31793539193614,2,177.68206460806385,LOW
59635326511,24143852,2024-09-17 22:20:00+00:00,901 NEW JERSEY AVENUE NW,WARD 6,38.901866,-77.012874,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,6e28669b82b76b5a23072d85a706bc71,I STREET NW AND NEW JERSEY AVENUE NW,I STREET NW,NEW JERSEY AVENUE NW,71.53318674972459,2,128.4668132502754,LOW
59635829662,24149373,2024-09-26 21:26:00+00:00,"H STREET NW
WASHINGTON,",WARD 2,38.899767,-77.04883,BLOCKKEY_ERROR,1.0,22ND ST NW,18.7,EAST,1,94396f6690e0d8080f96e633c14e3dab,22ND STREET NW AND H STREET NW,22ND STREET NW,H STREET NW,21.352975402144587,7,678.6470245978554,HIGH
59636563547,24149237,2024-09-26 22:50:00+00:00,"INTERSTATE 295 INTERSTATE BN
WASHINGTON,",WARD 8,38.845163,-77.007218,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,01e1d1f569a8833e7b3d385dc82bf891,MALCOLM X AVENUE SE AND RAMP TO SOUTH CAPITOL STREET NORTHBOUND,MALCOLM X AVENUE SE,SOUTH CAPITOL STREET,81.31456125904133,0,-81.31456125904133,LOW
59636598547,24149408,2024-09-27 01:45:00+00:00,1100 3RD STREET NE,WARD 6,38.903732,-77.002411,BLOCKKEY_ERROR,1.0,L ST NE,16.68,NORTH,2,0363c72b8890d8e0e61004934f0d6bcc,3RD STREET NE AND L STREET NE,3RD STREET NE,L STREET NE,31.87269119201557,7,668.1273088079844,HIGH
59637657192,24149446,2024-09-27 03:05:00+00:00,4196 LIVINGSTON ROAD SE,WARD 8,38.82825,-77.003608,INTERSECTING_ROUTE_ERROR,3.0,,113.0,SOUTH,1,72b1f3a9c8ba5f9804814ada9e7889c9,LIVINGSTON ROAD SE AND OLD LIVINGSTON ROAD SE,LIVINGSTON ROAD SE,OLD LIVINGSTON ROAD SE,113.21170306946217,2,86.78829693053783,LOW
59638018907,24149457,2024-09-27 04:24:00+00:00,1330 MASSACHUSETTS AVENUE NW,WARD 2,38.905202,-77.030978,INTERSECTING_ROUTE_ERROR,1.0,,58.01,SOUTHEAST,1,8c83335dcff548ba515f74bea51d6c39,GREEN COURT NW AND MASSACHUSETTS AVENUE NW,GREEN COURT NW,MASSACHUSETTS AVENUE NW,33.561475932528694,2,166.4385240674713,LOW
59640920385,24149407,2024-09-27 02:50:00+00:00,1218 SOUTHERN AVENUE SE,WARD 8,38.834655,-76.986279,INTERSECTING_ROUTE_ERROR,6.0,,0.0,EAST,2,2a36a159cc447db1a0deefb3555316bb,SOUTHERN AVENUE SE AND 13TH STREET SE,SOUTHERN AVENUE SE,13TH STREET SE,137.14699393329497,2,62.853006066705035,LOW
59641392156,24148512,2024-09-25 18:25:00+00:00,"H STREET NW
WASHINGTON,",WARD 2,38.899813,-77.021647,BLOCKKEY_ERROR,1.0,7TH ST NW,23.2,EAST,1,8cb36f025ba8390a745dc7a4693dc976,H STREET NW AND 7TH STREET NW,H STREET NW,7TH STREET NW,23.142942827521487,9,876.8570571724786,HIGH
59644689543,24149610,2024-09-27 14:30:00+00:00,25 3RD STREET NE,WARD 6,38.890727,-77.002042,BLOCKKEY_ERROR,1.0,A ST NE,23.2,SOUTH,1,84a97de797af05f489086cc9c02369e3,3RD STREET NE AND A STREET NE,3RD STREET NE,A STREET NE,23.222437798354864,7,676.7775622016451,HIGH
59645963370,24143778,2024-09-23 18:00:00+00:00,103 PIERCE STREET NW,WARD 6,38.904835,-77.012712,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,0279e1d22a3c75afa6a3731dcff6c4d1,BANNER LANE NW AND PIERCE STREET NW,BANNER LANE NW,PIERCE STREET NW,49.356074272431975,2,150.64392572756802,LOW
59646142783,24149713,2024-09-27 15:50:00+00:00,1011 NORTH CAPITOL STREET NE,WARD 6,38.903732,-77.008403,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,70de50c955ed08bd927ecc6d8260e04c,L STREET NE AND NORTH CAPITOL STREET,L STREET NE,NORTH CAPITOL STREET,57.410958984182855,7,642.5890410158172,HIGH
59656955016,24150000,2024-09-28 00:48:00+00:00,12541/2 NEW JERSEY AVENUE NW,WARD 6,38.907241,-77.015704,BLOCKKEY_ERROR,1.0,N ST NW,14.28,SOUTH,1,1c560002a6c2eb591f4b285dc37d39fd,NEW JERSEY AVENUE NW AND N STREET NW,NEW JERSEY AVENUE NW,N STREET NW,22.80320873662847,7,677.1967912633716,HIGH
59670231994,24149959,2024-09-27 23:46:00+00:00,5426 2ND STREET NW,WARD 4,38.956116,-77.013642,BLOCKKEY_ERROR,3.0,MISSOURI AVE NW,17.78,SOUTH,1,814a9879abbb0e407705b2d826d8b50e,MISSOURI AVENUE NW AND 2ND STREET NW,MISSOURI AVENUE NW,2ND STREET NW,17.82386339112725,7,682.1761366088728,HIGH
59670300669,24150035,2024-09-28 01:37:00+00:00,1625 SOUTH CAPITOL STREET SW,WARD 6,38.86973,-77.009584,BLOCKKEY_ERROR,1.0,R ST SW,45.04,NORTHWEST,1,dd5944cde55c4a96c156bf73358fbad0,SOUTH CAPITOL STREET SW AND R STREET SW,SOUTH CAPITOL STREET SW,R STREET SW,45.01434119788089,7,654.9856588021191,HIGH
59673025438,24150108,2024-09-28 06:03:00+00:00,500 INDIANA AVENUE NW,WARD 6,38.894085,-77.018905,FAR_FROM_CENTERLINE,1.0,ROUTE NOT FOUND,0.0,ROUTE NOT FOUND,1,663bf4268099bb6c7f97d647de895ccf,INDIANA AVENUE NW AND 5TH STREET NW,INDIANA AVENUE NW,5TH STREET NW,79.8207577863491,2,120.1792422136509,LOW
59674572122,24150136,2024-09-28 07:25:00+00:00,12541/2 NEW JERSEY AVENUE NW,WARD 6,38.907241,-77.015704,BLOCKKEY_ERROR,3.0,N ST NW,14.28,SOUTH,1,1c560002a6c2eb591f4b285dc37d39fd,NEW JERSEY AVENUE NW AND N STREET NW,NEW JERSEY AVENUE NW,N STREET NW,22.80320873662847,7,677.1967912633716,HIGH
59677381032,24150234,2024-09-28 14:15:00+00:00,1140 NORTH CAPITOL STREET NW,WARD 6,38.905077,-77.009647,BLOCKKEY_ERROR,3.0,PIERCE ST NE,36.05,NORTH,1,c8766e0d8deca92d6c36937535d8a686,NORTH CAPITOL STREET AND PIERCE STREET NE,NORTH CAPITOL STREET,PIERCE STREET NE,66.46290234661627,7,633.5370976533837,HIGH
59677387667,24150228,2024-09-27 00:30:00+00:00,"BENNING ROAD NE
WASHINGTON,",WARD 7,38.895567,-76.951519,INTERSECTING_ROUTE_ERROR,1.0,,0.0,EAST,1,55c61afa53d1e559befe34b8d1be11b1,BENNING ROAD NE EASTBOUND AND RAMP TO KENILWORTH AVENUE NE NORTHBOUND,BENNING ROAD NE,KENILWORTH AVENUE NE,36.10073266410852,2,163.89926733589147,LOW
